tech_id,reference_class,referencing_object_type,referencing_object_id,file,line_or_context,notes
nco_training,UNIT_REQUIREMENT,combat_unit_types,combat_unit_type_squad_infantry,common/combat_unit_types/00_land_combat_unit_types.txt,285: unlocking_technologies = { nco_training },
nco_training,JOURNAL_REQUIREMENT,journal_entries,je_great_reforms_military,common/journal_entries/03_russia.txt,1249: has_technology_researched = nco_training,
nco_training,PM_REQUIREMENT,production_methods,pm_nco_incorporation,common/production_methods/05_military.txt,107: nco_training,
nco_training,PM_REQUIREMENT,production_methods,pm_nco_incorporation_conscription,common/production_methods/05_military.txt,271: nco_training,
nco_training,TRIGGER,script_values,wanted_army_size_script_value,common/script_values/ai_script_values.txt,177: limit = { has_technology_researched = nco_training },
nco_training,EVENT_EFFECT,scripted_effects,balkan_war_even_tech,common/scripted_effects/00_chris_scripted_effects.txt,440: TECH = nco_training,
nco_training,PREREQUISITE,technology,mobile_armor,common/technology/technologies/20_military.txt,1068: nco_training,
nco_training,EVENT_CONDITION,event,decree_events.107,events/decree_events_02.txt,867: has_technology_researched = nco_training,
nco_training,EVENT_CONDITION,event,decree_events.107,events/decree_events_02.txt,869: can_research = nco_training,
nco_training,EVENT_EFFECT,event,decree_events.107,events/decree_events_02.txt,871: add_technology_progress = { progress = 5850 technology = nco_training },
nco_training,VISIBILITY,gfx,clothes,gfx/portraits/portrait_modifiers/01_clothes.txt,7996: has_technology_researched = nco_training,
nco_training,VISIBILITY,gfx,clothes,gfx/portraits/portrait_modifiers/01_clothes.txt,8048: has_technology_researched = nco_training,
nco_training,VISIBILITY,gfx,clothes,gfx/portraits/portrait_modifiers/01_clothes.txt,8081: has_technology_researched = nco_training,
nco_training,VISIBILITY,gfx,headgear,gfx/portraits/portrait_modifiers/01_headgear.txt,2308: has_technology_researched = nco_training,
nco_training,VISIBILITY,gfx,headgear,gfx/portraits/portrait_modifiers/01_headgear.txt,2345: has_technology_researched = nco_training,
nco_training,LOCALIZATION_ONLY,technology_localization,nco_training,localization/english/inventions_l_english.yml,"575: nco_training:0 ""NCO Training""",English name/description key.
nco_training,LOCALIZATION_ONLY,technology_localization,nco_training_desc,localization/english/inventions_l_english.yml,"576: nco_training_desc:1 ""It's as important to maintain a trained body of lower-ranking officers familiar with their craft as it is to maintain academy-trained captains and generals.""",English name/description key.
nitrogen_fixation,PM_REQUIREMENT,production_methods,pm_nitrogen_fixation,common/production_methods/01_industry.txt,1308: nitrogen_fixation,
nitrogen_fixation,PM_REQUIREMENT,production_methods,pm_chemical_fertilizer,common/production_methods/02_agro.txt,99: nitrogen_fixation,
nitrogen_fixation,PM_REQUIREMENT,production_methods,pm_chemical_fertilizer_building_rice_farm,common/production_methods/02_agro.txt,374: nitrogen_fixation,
nitrogen_fixation,LOCALIZATION_ONLY,technology_localization,nitrogen_fixation,localization/english/inventions_l_english.yml,"323: nitrogen_fixation:0 ""Nitrogen Fixation""",English name/description key.
nitrogen_fixation,LOCALIZATION_ONLY,technology_localization,nitrogen_fixation_desc,localization/english/inventions_l_english.yml,"324: nitrogen_fixation_desc:0 ""By combining various chemicals at a high temperature, it is possible to create ammonia in large quantities.""",English name/description key.
nitroglycerin,TRIGGER,ai_strategies,ai_strategy_resource_expansion,common/ai_strategies/01_admin_strategies.txt,218: has_technology_researched = nitroglycerin,
nitroglycerin,TRIGGER,ai_strategies,ai_strategy_colonial_extraction,common/ai_strategies/01_admin_strategies.txt,581: has_technology_researched = nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_ammonia-soda_process,common/production_methods/01_industry.txt,1373: nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_nitroglycerin_building_coal_mine,common/production_methods/03_mines.txt,122: nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_nitroglycerin_building_iron_mine,common/production_methods/03_mines.txt,341: nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_nitroglycerin_building_lead_mine,common/production_methods/03_mines.txt,565: nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_nitroglycerin_building_sulfur_mine,common/production_methods/03_mines.txt,736: nitroglycerin,
nitroglycerin,PM_REQUIREMENT,production_methods,pm_nitroglycerin_building_gold_mine,common/production_methods/03_mines.txt,932: nitroglycerin,
nitroglycerin,PREREQUISITE,technology,dynamite,common/technology/technologies/10_production.txt,500: nitroglycerin,
nitroglycerin,LOCALIZATION_ONLY,technology_localization,nitroglycerin,localization/english/inventions_l_english.yml,"325: nitroglycerin:0 ""Nitroglycerin""",English name/description key.
nitroglycerin,LOCALIZATION_ONLY,technology_localization,nitroglycerin_desc,localization/english/inventions_l_english.yml,"326: nitroglycerin_desc:0 ""This was the technique of producing reliable explosives out of nitrates. This often meant using fertilizers as base material.""",English name/description key.
oil_turbine,PM_REQUIREMENT,production_methods,pm_oil-fired_plant,common/production_methods/06_urban_center.txt,475: oil_turbine,
oil_turbine,LOCALIZATION_ONLY,technology_localization,oil_turbine,localization/english/inventions_l_english.yml,"553: oil_turbine:0 ""Oil Turbine""",English name/description key.
oil_turbine,LOCALIZATION_ONLY,technology_localization,oil_turbine_desc,localization/english/inventions_l_english.yml,"554: oil_turbine_desc:1 ""The power of a turbine can be amplified with the use of oil, a far more energy-rich fuel than coal.""",English name/description key.
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_manfred_weiss,common/company_types/00_companies_austria_hungary.txt,222: has_technology_researched = open_hearth_process,
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_manfred_weiss,common/company_types/00_companies_austria_hungary.txt,239: has_technology_researched = open_hearth_process,
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_lkab,common/company_types/00_companies_europe.txt,668: has_technology_researched = open_hearth_process,
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_lkab,common/company_types/00_companies_europe.txt,685: has_technology_researched = open_hearth_process,
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_us_steel,common/company_types/00_companies_usa.txt,210: has_technology_researched = open_hearth_process,
open_hearth_process,COMPANY_REQUIREMENT,company_types,company_us_steel,common/company_types/00_companies_usa.txt,227: has_technology_researched = open_hearth_process,
open_hearth_process,PM_REQUIREMENT,production_methods,pm_open_hearth_process,common/production_methods/01_industry.txt,1595: open_hearth_process,
open_hearth_process,PREREQUISITE,technology,electric_arc_process,common/technology/technologies/10_production.txt,940: open_hearth_process,
open_hearth_process,LOCALIZATION_ONLY,technology_localization,open_hearth_process,localization/english/inventions_l_english.yml,"329: open_hearth_process:0 ""Open Hearth Process""",English name/description key.
open_hearth_process,LOCALIZATION_ONLY,technology_localization,open_hearth_process_desc,localization/english/inventions_l_english.yml,"330: open_hearth_process_desc:0 ""This is a special process to burn out the impurities from pig iron and thus allow it to turn into steel.""",English name/description key.
organized_sports,TRIGGER,decisions,revive_olympic_games_decision,common/decisions/00_decisions.txt,9: has_technology_researched = organized_sports,
organized_sports,LOCALIZATION_ONLY,technology_localization,organized_sports,localization/english/inventions_l_english.yml,"593: organized_sports:0 ""Organized Sports""",English name/description key.
organized_sports,LOCALIZATION_ONLY,technology_localization,organized_sports_desc,localization/english/inventions_l_english.yml,"594: organized_sports_desc:1 ""Sports aren't just for those playing them. They're a show, an expression of community, a place where a crowd can feel like they belong. The spectacle of sports matters just as much as the feats committed on the field.""",English name/description key.
paddle_steamer,PREREQUISITE,technology,screw_frigate,common/technology/technologies/20_military.txt,377: paddle_steamer,
paddle_steamer,LOCALIZATION_ONLY,technology_localization,paddle_steamer,localization/english/inventions_l_english.yml,"333: paddle_steamer:0 ""Paddle Steamer""",English name/description key.
paddle_steamer,LOCALIZATION_ONLY,technology_localization,paddle_steamer_desc,localization/english/inventions_l_english.yml,"334: paddle_steamer_desc:0 ""The paddle steamer is a steam powered watercraft, where the steam is used to turn paddles that pushes the ship through the water.""",English name/description key.
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_maintain_power_balance,common/ai_strategies/02_diplomatic_strategies.txt,16: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_maintain_power_balance,common/ai_strategies/02_diplomatic_strategies.txt,33: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_territorial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,190: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_colonial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,376: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_colonial_expansion,common/ai_strategies/02_diplomatic_strategies.txt,393: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_armed_isolationism,common/ai_strategies/02_diplomatic_strategies.txt,774: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_armed_isolationism,common/ai_strategies/02_diplomatic_strategies.txt,791: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,910: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_economic_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,927: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_unify_germany,common/ai_strategies/02_diplomatic_strategies.txt,1524: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_unify_germany,common/ai_strategies/02_diplomatic_strategies.txt,1643: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_unify_italy,common/ai_strategies/02_diplomatic_strategies.txt,1816: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_unify_italy,common/ai_strategies/02_diplomatic_strategies.txt,1935: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_socialism_in_one_country,common/ai_strategies/02_diplomatic_strategies.txt,2366: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_socialism_in_one_country,common/ai_strategies/02_diplomatic_strategies.txt,2383: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_anti_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,2725: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_anti_imperialism,common/ai_strategies/02_diplomatic_strategies.txt,2742: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_restore_natural_borders,common/ai_strategies/02_diplomatic_strategies.txt,2962: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,ai_strategies,ai_strategy_prussia_of_the_balkans,common/ai_strategies/02_diplomatic_strategies.txt,3481: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,character_templates,PRU_otto_von_bismarck,common/character_templates/country_pru.txt,31: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,character_templates,RUS_sergei_alexandrovich_romanov,common/character_templates/country_rus.txt,1606: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,country_creation,UBD,common/country_creation/00_releasable_countries.txt,29: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,country_creation,UBD,common/country_creation/00_releasable_countries.txt,33: has_technology_researched = pan-nationalism,
pan-nationalism,TRIGGER,country_creation,NCA,common/country_creation/00_releasable_countries.txt,1145: has_technology_researched = pan-nationalism,
