Owner_TAG,State_ID,Building_ID,Current_Level,Historical_Target_Level,Proposed_Decision,Reason_Current_Building_Not_Supported,Auto_Generated,Special_System,Confidence,Notes
ACE,STATE_ACEH,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:785
RUS,STATE_NIZHNY_NOVGOROD,building_logging_camp,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1961
RUS,STATE_NOVGOROD,building_paper_mill,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1127
RUS,STATE_OKHOTSK,building_port,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/14_siberia.txt:common/history/buildings/14_siberia.txt:62
RUS,STATE_ORYOL,building_food_industry,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:934
RUS,STATE_ORYOL,building_logging_camp,10,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:984
RUS,STATE_ORYOL,building_rye_farm,8,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:971
RUS,STATE_ORYOL,building_textile_mill,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:921
RUS,STATE_ROSTOV,building_logging_camp,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1455
RUS,STATE_ROSTOV,building_naval_administration,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1492
RUS,STATE_ROSTOV,building_shipyard,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt|common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1468|common/history/buildings/15_russia.txt:1481
RUS,STATE_ROSTOV,building_trade_center,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1416
RUS,STATE_ROSTOV,building_vineyard,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1429
RUS,STATE_RYAZAN,building_furniture_manufactory,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1844
RUS,STATE_RYAZAN,building_logging_camp,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1831
RUS,STATE_RYAZAN,building_paper_mill,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1857
RUS,STATE_SMOLENSK,building_food_industry,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1007
RUS,STATE_SMOLENSK,building_tooling_workshop,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1020
RUS,STATE_TAMBOV,building_iron_mine,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1814
RUS,STATE_TAMBOV,building_logging_camp,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1788
RUS,STATE_TAMBOV,building_rye_farm,4,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1775
RUS,STATE_TAMBOV,building_tooling_workshop,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1801
RUS,STATE_TARTARIA,building_iron_mine,8,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_R3_OWNER_STATE_COVERAGE.csv;BUILD_START_1776_R3_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/09_central_asia.txt:common/history/buildings/09_central_asia.txt:180
RUS,STATE_TARTARIA,building_rye_farm,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_R3_OWNER_STATE_COVERAGE.csv;BUILD_START_1776_R3_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/09_central_asia.txt:common/history/buildings/09_central_asia.txt:193
RUS,STATE_TRANS_BAIKAL,building_iron_mine,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_ZERO_POSITIVE | Research_Files=BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv | CURRENT_SOURCE=common/history/buildings/14_siberia.txt:common/history/buildings/14_siberia.txt:82
RUS,STATE_TVER,building_logging_camp,10,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1283
RUS,STATE_WEST_KARELIA,building_government_administration,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:356
RUS,STATE_WEST_KARELIA,building_rye_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:380
RUS,STATE_YAROSLAVL,building_logging_camp,4,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1931
RYU,STATE_RYUKYU_ISLANDS,building_naval_fortification,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:3437
RYU,STATE_RYUKYU_ISLANDS,building_rice_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/11_east_asia.txt:common/history/buildings/11_east_asia.txt:3411
SAK,STATE_ACEH,building_rice_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:811
SAK,STATE_ACEH,building_tobacco_plantation,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:824
SAK,STATE_NORTH_SUMATRA,building_rice_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:710
SAK,STATE_NORTH_SUMATRA,building_tobacco_plantation,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv | CURRENT_SOURCE=common/history/buildings/12_indonesia.txt:common/history/buildings/12_indonesia.txt:723
SAR,STATE_PIEDMONT,building_construction_sector,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:375
SAR,STATE_PIEDMONT,building_fishing_wharf,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:510
SAR,STATE_PIEDMONT,building_food_industry,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:386
SAR,STATE_PIEDMONT,building_furniture_manufactory,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:421
SAR,STATE_PIEDMONT,building_livestock_ranch,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:473
SAR,STATE_PIEDMONT,building_paper_mill,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:410
SAR,STATE_PIEDMONT,building_port,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:523
SAR,STATE_PIEDMONT,building_shipyard,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt|common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:486|common/history/buildings/01_south_europe.txt:499
SAR,STATE_PIEDMONT,building_tooling_workshop,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:447
SAR,STATE_PROVENCE,building_fishing_wharf,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:2324
SAR,STATE_PROVENCE,building_wheat_farm,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:2337
SAR,STATE_SARDINIA,building_fishing_wharf,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:594
SAR,STATE_SARDINIA,building_iron_mine,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:549
SAR,STATE_SARDINIA,building_logging_camp,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:575
SAR,STATE_SARDINIA,building_naval_administration,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:631
SAR,STATE_SARDINIA,building_shipyard,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:618
SAR,STATE_SARDINIA,building_vineyard,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:562
SAR,STATE_SAVOY,building_government_administration,1,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1282
SAR,STATE_SAVOY,building_wheat_farm,2,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/01_south_europe.txt:common/history/buildings/01_south_europe.txt:1243
SAX,STATE_SAXONY,building_coal_mine,3,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:7077
SAX,STATE_SAXONY,building_glassworks,5,0,REMOVE,COVERED_OWNER_STATE_WITH_NO_FINAL_HISTORICAL_TARGET_FOR_THIS_BUILDING,NO,NO,COVERAGE_COMPLETE,Coverage_Status=COVERED_POSITIVE | Research_Files=BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.csv;BUILD_START_1776_CENTRAL_EUROPE_GERMAN_ITALY_RESEARCH.md | CURRENT_SOURCE=common/history/buildings/00_west_europe.txt:common/history/buildings/00_west_europe.txt:7058
