Owner_TAG,State_ID,Building_ID,Target_Level,Required_Technology,Country_Currently_Has_Tech,Conflict_Type,Recommended_Action,Reason,Historical_Source
MOR,STATE_FEZ,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Metal and leather/craft specialization supports one generic tooling-workshop level.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
MOR,STATE_FEZ,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | specialized_technical_academies | Al-Qarawiyyin was a major pre-1776 center of higher learning; current technical-academy gate should not erase the historical institution.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
MOR,STATE_MARRAKECH,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
OMA,STATE_BALUCHISTAN,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | marine_chronometry | Coastal fishing supports one wharf level.,https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9
OMA,STATE_BALUCHISTAN,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Omani possession on the Makran coast belongs to a maritime trading network; one port level only.,https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9
OMA,STATE_LARISTAN,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | marine_chronometry | Gulf coastal subsistence and market fishing justifies one wharf level.,https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9
OMA,STATE_LARISTAN,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Omani-controlled Gulf ports around Hormuz/Bandar Abbas remained maritime nodes, though below Muscat’s scale.",https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9; https://omaninfo.om/en/pages/161/show/572
OMA,STATE_OMAN,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://omaninfo.om/en/pages/161/show/572
OMA,STATE_OMAN,building_naval_administration,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | state_dockyard_systems | The scale of the Omani fleet and centralized maritime policy justify one naval-administration level.,https://omaninfo.om/en/pages/161/show/572
OMA,STATE_OMAN,building_port,2,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Muscat was already one of the Gulf’s principal ports and frequented by European vessels under Ahmad bin Said.,https://omaninfo.om/en/pages/161/show/572; https://www.cambridge.org/core/journals/itinerario/article/tolerated-terror-rahmah-bin-jabir-and-the-age-of-revolutions-in-the-gulf-17601830/4C332006F7B0981A66C3728281C458F9
OMA,STATE_OMAN,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | state_dockyard_systems | Oman maintained a large commercial and war fleet; in 1775 roughly one hundred vessels were dispatched to relieve Basra.,https://omaninfo.om/en/pages/161/show/572
PER,STATE_FARS,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.iranicaonline.org/articles/karim-khan-zand/
PER,STATE_FARS,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Bushehr had emerged as the principal Persian Gulf port under the Zands by the 1760s.,https://www.iranicaonline.org/articles/commerce-vi/; https://www.iranicaonline.org/articles/karim-khan-zand/
PER,STATE_FARS,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Shiraz supported metalwork and weapons crafts; one generic tooling-workshop level is safer than a large modern arms industry.,https://www.iranicaonline.org/articles/karim-khan-zand/
PER,STATE_ISFAHAN,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.iranicaonline.org/articles/isfahan-xiii-crafts/
PER,STATE_ISFAHAN,building_furniture_manufactory,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Woodwork and inlay crafts are well-attested, including Zand-period khatam work.",https://www.iranicaonline.org/articles/isfahan-xiii-crafts/
PER,STATE_ISFAHAN,building_glassworks,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Glass and ceramic crafts remained part of Isfahan’s urban manufacturing base.,https://www.iranicaonline.org/articles/isfahan-xiii-crafts/
PER,STATE_ISFAHAN,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Metalworking and diverse bazaar crafts justify one tooling-workshop level.,https://www.iranicaonline.org/articles/isfahan-xiii-crafts/
PER,STATE_ISFAHAN,building_university,1,specialized_technical_academies,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | specialized_technical_academies | Major madrasa and scholarly institutions existed, but the current specialized-technical-academies technology gate does not map cleanly to traditional higher learning.",https://www.iranicaonline.org/articles/isfahan-xiii-crafts/
PER,STATE_KERMAN,building_tooling_workshop,1,organized_workshops,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_workshops | Metal/mineral trades and urban craft production justify one artisanal workshop level.,https://www.iranicaonline.org/articles/kerman-08-afsharid-zand-period/
PER,STATE_TABRIZ,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.iranicaonline.org/articles/commerce-vi/
RUS,STATE_ASTRAKHAN,building_fishing_wharf,1,marine_chronometry,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | marine_chronometry | Lower Volga/Caspian fisheries were a major regional resource; one wharf level is conservative.,https://www.cambridge.org/core/journals/itinerario/article/passage-to-india-rhetoric-and-diplomacy-between-muscovy-and-central-asia-in-the-seventeenth-century/6F44E4354E2D87889FC2995CB1C1AEAF
SPA,STATE_AL_RIF,building_barrack,1,organized_military_establishments,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | GATE_NOT_IN_TECH_AUDIT_INDEX:organized_military_establishments | A presidio garrison requires a permanent military establishment; one level only.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
SPA,STATE_AL_RIF,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | scientific_fortification_siegecraft | A fortified Spanish presidio/harbor is directly consistent with the state partition.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
SPA,STATE_AL_RIF,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | The Spanish North African enclave depended on a fortified Mediterranean harbor.,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
TIB,STATE_LHASA,building_government_administration,1,systematic_administrative_statistics,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | One level for concentrated state administration.,https://academic.oup.com/edited-volume/61799/chapter/546340776
TIB,STATE_LHASA,building_textile_mill,1,organized_textile_production,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | organized_textile_production | Coarse woollen cloth and serge are specifically described as principal Tibetan manufactures.,https://www.cambridge.org/core/books/abs/narratives-of-the-mission-of-george-bogle-to-tibet/trade-of-tibet/9B11E89C4A170CD2B4DB5544656947DF
TRI,STATE_LIBYA,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Tripolitanian/Cyrenaican maritime trade justifies one modest port level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F; https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
TRI,STATE_TRIPOLI,building_naval_fortification,1,scientific_fortification_siegecraft,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | scientific_fortification_siegecraft | The fortified corsair port supports one naval-fortification level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F
TRI,STATE_TRIPOLI,building_port,1,enclosed_dock_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | enclosed_dock_systems | Tripolitanian/Cyrenaican maritime trade justifies one modest port level.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F; https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD
TRI,STATE_TRIPOLI,building_shipyard,1,state_dockyard_systems,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | state_dockyard_systems | Tripoli’s corsair/commercial fleet required ship repair and construction; one level only.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/la-traite-des-esclaves-noirs-en-libye-au-xviiie-siecle/7245C0AEDD8C0103C7AF3AC0CE314C0F
TUN,STATE_TUNISIA,building_food_industry,1,traditional_food_processing,NO,BUILDING_GATE_DISTRIBUTION_CONFLICT,KEEP_BUILDING_AND_REVIEW,"Regional research explicitly marked Tech_Distribution_Review=YES; historical target is retained. | traditional_food_processing | Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657
