Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Current_Level,Target_Level,Delta,Decision,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Tech_Distribution_Review,Map_Rework_Risk,Serenissima_Protected,Historical_Evidence,Level_Rationale,Source_1,Source_2,Notes,Base_Historical_Target_Level,Overlay_Type,Overlay_Reason
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PRU,Prussia,STATE_WEST_PRUSSIA,West Prussia,building_shipyard,Shipyards,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/02_east_europe.txt:common/history/buildings/02_east_europe.txt:528 | CURRENT_PM=pm_basic_shipbuilding,0,NONE,Frozen historical target unchanged.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,PRU,Prussia,STATE_WEST_PRUSSIA,West Prussia,building_trade_center,Trade Center,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/02_east_europe.txt:common/history/buildings/02_east_europe.txt:491 | CURRENT_PM=pm_trade_center_trade_quantity_normal,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_cotton_plantation,Cotton Plantations,0,1,1,ADD,MEDIUM,PLANTATION,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,COMMERCIAL_AGRICULTURE,NO,INDIA_FUTURE_REWORK,NO,Commercial cotton cultivation supplied the Coromandel weaving complex.,One level to avoid equating dispersed cultivation with plantation concentration.,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_fishing_wharf,Fishing Wharves,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1920 | CURRENT_PM=pm_fishing_trawlers|pm_unrefrigerated,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_government_administration,Government Administration,8,6,-2,DECREASE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1883 | CURRENT_PM=pm_hereditary_bureaucrats|pm_horizontal_drawer_cabinets|pm_secular_bureaucrats,0,ADMINISTRATION_CALIBRATION,Static bureaucracy/tax-capacity calibration replaces unsafe research-only level.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_logging_camp,Logging Camps,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1907 | CURRENT_PM=pm_hardwood|pm_no_equipment|pm_road_carts|pm_simple_forestry,0,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_port,Port,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1933 | CURRENT_PM=pm_basic_port,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_rice_farm,Rice Farms,0,2,2,ADD,HIGH,AGRICULTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,INDIA_FUTURE_REWORK,NO,"South Indian coastal trade moved large quantities of grain and rice, and deltaic agriculture supported dense markets.",Two levels for commercial rice production.,https://www.cambridge.org/core/books/the-cambridge-economic-history-of-india/FAE3A6C0264445BBCEB02B5CD0CC2A2F,,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,2,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_spice_plantation,Spice Plantations,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,INDIA_FUTURE_REWORK,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/99_tech6a3_spice_plantations.txt:common/history/buildings/99_tech6a3_spice_plantations.txt:144 | CURRENT_PM=pm_road_carts|pm_spice_cultivation,0,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_textile_mill,Textile Manufacture,0,3,3,ADD,HIGH,MANUFACTURING,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,PUTTING_OUT_NETWORK,NO,INDIA_FUTURE_REWORK,NO,The wider Coromandel/Carnatic zone was one of the subcontinent’s major export textile districts.,Three levels for the large local-owner share.,https://www.cambridge.org/core/journals/modern-asian-studies/article/from-negotiation-to-coercion-textile-manufacturing-in-india-in-the-eighteenth-century/9ECA84ADA531FC112E225221E773267D,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/trade-and-political-dominion-in-south-india-17501790-changing-britishindian-relationships/65275722334D44F65897688CB3991E88,PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv,3,NONE,Frozen historical target unchanged.
R4_SOUTH_ASIA,PUD,Pudukottai,STATE_MADRAS,Carnatic,building_trade_center,Trade Center,1,1,0,KEEP,MEDIUM,TRADE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,NO,INDIA_FUTURE_REWORK,NO,The Carnatic contained dense market towns linked to Coromandel export ports.,One inland/regional hub level rather than a port-entrepôt level.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/trade-and-political-dominion-in-south-india-17501790-changing-britishindian-relationships/65275722334D44F65897688CB3991E88,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_SOUTH_ASIA_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/10_india.txt:common/history/buildings/10_india.txt:1894 | CURRENT_PM=pm_trade_center_trade_quantity_normal,1,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_barrack,Barracks,5,5,0,KEEP,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2112 | CURRENT_PM=pm_no_organization,0,PROTECTED_MILITARY_NAVAL,Previous 1776 military/naval calibration retained exactly.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_food_industry,Food Industries,0,1,1,ADD,MEDIUM,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,NONE,URBAN_MANUFACTORY_CLUSTER,YES,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/quebec-city,,PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_government_administration,Government Administration,0,2,2,ADD,HIGH,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,NONE,OTHER,NO,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/quebec-act,,PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,2,ADMINISTRATION_CALIBRATION,Static bureaucracy/tax-capacity calibration replaces unsafe research-only level.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_iron_mine,Iron Mines,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2073 | CURRENT_PM=pm_no_explosives|pm_no_steam_automation|pm_picks_and_shovels_building_iron_mine|pm_road_carts,0,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_logging_camp,Logging Camps,1,1,0,KEEP,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2086 | CURRENT_PM=pm_hardwood|pm_no_equipment|pm_road_carts|pm_saw_mills,0,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_port,Port,1,2,1,INCREASE,HIGH,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,YES,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/quebec-city,,PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2123 | CURRENT_PM=pm_basic_port,2,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_railway,Regional Infrastructure,0,1,1,ADD,MEDIUM,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,NONE,OTHER,NO,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/road,,ROAD_LEVEL_JUSTIFICATION=1; CANAL_LEVEL_JUSTIFICATION=0; NO_ACTIVE_RAIL_1776; pm_no_rail_network obligatoire | PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv,1,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_shipyard,Shipyards,2,1,-1,DECREASE,MEDIUM,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,NONE,SHIPYARD_CLUSTER,YES,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/shipbuilding,,PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/05_north_america.txt|common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2049|common/history/buildings/05_north_america.txt:2062 | CURRENT_PM=pm_basic_shipbuilding,1,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_trade_center,Trade Center,1,2,1,INCREASE,HIGH,ST_LAWRENCE_COLONIAL_HUB,DOMESTIC_NATIONAL,EXPORT_INTERCONTINENTAL,OTHER,NO,NONE,NO,Quebec City/Montreal formed the administrative and commercial core of the St Lawrence colony.,Port/trade/admin level 2; other sectors level 1.,https://www.thecanadianencyclopedia.ca/en/article/fur-trade,,TRADE_CENTER | PROVENANCE_FILE=BUILD_START_1776_AMERICAS_CARIBBEAN_RESEARCH.csv | CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2025 | CURRENT_PM=pm_trade_center_trade_quantity_normal,2,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_university,University,1,0,-1,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2038 | CURRENT_PM=pm_religious_academia|pm_scholastic_education,0,NONE,Frozen historical target unchanged.
R8_NORTH_AMERICA_CARIBBEAN,QUE,Quebec,STATE_QUEBEC,Quebec,building_wheat_farm,Wheat Farms,2,0,-2,REMOVE,N/A_CURRENT_ONLY,NO_FINAL_HISTORICAL_TARGET,,,,NO,NONE,NO,No final positive historical target for this covered Owner/State/Building.,,,,CURRENT_SOURCE=common/history/buildings/05_north_america.txt:common/history/buildings/05_north_america.txt:2099 | CURRENT_PM=pm_no_secondary|pm_simple_farming|pm_tools_disabled,0,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,RGB,Reguibat,STATE_INNER_MAURITANIA,Inner Mauritania,building_livestock_ranch,Livestock Ranches,0,1,1,ADD,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/fortunes-commerciales-a-shingiti-adrar-mauritanien-au-dixneuvieme-siecle/11CB84108760623CA588046FACE1B916,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,RGB,Reguibat,STATE_SAHARA,Sahara,building_livestock_ranch,Livestock Ranches,0,1,1,ADD,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,RGB,Reguibat,STATE_TIMBUKTU,Timbuktu,building_livestock_ranch,Livestock Ranches,0,1,1,ADD,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,RGB,Reguibat,STATE_WEST_SAHARA,West Sahara,building_livestock_ranch,Livestock Ranches,0,1,1,ADD,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,NO,NONE,NO,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,https://www.cambridge.org/core/journals/journal-of-african-history/article/abs/fortunes-commerciales-a-shingiti-adrar-mauritanien-au-dixneuvieme-siecle/11CB84108760623CA588046FACE1B916,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,building_fishing_wharf,Fishing Wharves,1,1,0,KEEP,MEDIUM,RESOURCE_EXTRACTION,DOMESTIC_REGIONAL,EXPORT_REGIONAL,RESOURCE_EXTRACTION,YES,NONE,NO,White Sea fisheries were a persistent commercial activity.,White Sea fisheries were a persistent commercial activity.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1099 | CURRENT_PM=pm_simple_fishing|pm_unrefrigerated,1,NONE,Frozen historical target unchanged.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,building_logging_camp,Logging Camps,0,2,2,ADD,HIGH,RESOURCE_EXTRACTION,DOMESTIC_REGIONAL,EXPORT_REGIONAL,RESOURCE_EXTRACTION,NO,NONE,NO,Northern timber was a major export and shipbuilding resource.,Northern timber was a major export and shipbuilding resource.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,2,LOGGING_CALIBRATION,Wood supply calibration replaces unsafe research-only level.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,building_port,Port,1,1,0,KEEP,HIGH,PORT,DOMESTIC_REGIONAL,EXPORT_INTERCONTINENTAL,OTHER,YES,NONE,NO,The White Sea port remained active in overseas trade.,The White Sea port remained active in overseas trade.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1112 | CURRENT_PM=pm_basic_port,1,NONE,Frozen historical target unchanged.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,building_shipyard,Shipyards,0,1,1,ADD,MEDIUM,SHIPBUILDING,DOMESTIC_REGIONAL,NONE,OTHER,YES,NONE,NO,Northern shipbuilding and repair traditions justify a modest shipyard seed.,Northern shipbuilding and repair traditions justify a modest shipyard seed.,https://admship.ru/en/about/history/,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
R2_NORTHERN_CENTRAL_EASTERN_EUROPE,RUS,Russia,STATE_ARKHANGELSK,Arkhangelsk,building_trade_center,Trade Center,1,1,0,KEEP,HIGH,TRADE_CENTER,DOMESTIC_REGIONAL,ENTREPOT_REEXPORT,OTHER,NO,NONE,NO,Arkhangelsk remained an established northern foreign-trade outlet despite St Petersburg's rise.,Arkhangelsk remained an established northern foreign-trade outlet despite St Petersburg's rise.,https://journals.sagepub.com/doi/10.1177/08438714231169583,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv | CURRENT_SOURCE=common/history/buildings/15_russia.txt:common/history/buildings/15_russia.txt:1086 | CURRENT_PM=pm_trade_center_trade_quantity_normal,1,NONE,Frozen historical target unchanged.
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,RUS,Russia,STATE_ASTRAKHAN,Astrakhan,building_fishing_wharf,Fishing Wharves,0,1,1,ADD,HIGH,RESOURCE_EXTRACTION,DOMESTIC_REGIONAL,NONE,RESOURCE_EXTRACTION,YES,NONE,NO,Lower Volga/Caspian fisheries were a major regional resource; one wharf level is conservative.,Lower Volga/Caspian fisheries were a major regional resource; one wharf level is conservative.,https://www.cambridge.org/core/journals/itinerario/article/passage-to-india-rhetoric-and-diplomacy-between-muscovy-and-central-asia-in-the-seventeenth-century/6F44E4354E2D87889FC2995CB1C1AEAF,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv,1,NONE,Frozen historical target unchanged.
