Research_Region,Owner_TAG,Country,State_ID,State_Name,Building_ID,Building_Name,Target_Level,Confidence,Economic_Role,Domestic_Demand,Export_Orientation,Industry_Form,Historical_Evidence,Level_Rationale,Tech_Distribution_Review,Map_Rework_Risk,Multi_Researched,Conflict_Resolution,Source_1,Source_2,Notes
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUA,Tuat,STATE_SAHARA,Sahara,building_livestock_ranch,Livestock Ranches,1,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUG,Touggourt,STATE_EAST_SAHARA,East Sahara,building_livestock_ranch,Livestock Ranches,1,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/books/abs/cambridge-history-of-africa/central-sahara-and-sudan/5D881D10F5663B3129D5604AB55DE183,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_food_industry,Food Industries,1,HIGH,MANUFACTURING,DOMESTIC_REGIONAL,EXPORT_REGIONAL,MANUFACTURING,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.","Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",YES,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_livestock_ranch,Livestock Ranches,1,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_naval_fortification,Naval Fortification,1,HIGH,MILITARY,MILITARY_STATE_DEMAND,NONE,OTHER,La Goulette/Tunis formed a fortified maritime complex.,La Goulette/Tunis formed a fortified maritime complex.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_port,Port,2,HIGH,PORT,DOMESTIC_REGIONAL,NONE,OTHER,Tunis/La Goulette was one of the best-equipped Maghreb ports.,Tunis/La Goulette was one of the best-equipped Maghreb ports.,YES,NONE,NO,,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_railway,Regional Infrastructure,2,HIGH,INFRASTRUCTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.","A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_shipyard,Shipyards,1,HIGH,SHIPBUILDING,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,Commercial and corsair fleets justify one shipyard level.,Commercial and corsair fleets justify one shipyard level.,YES,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_textile_mill,Textile Manufacture,1,HIGH,MANUFACTURING,DOMESTIC_REGIONAL,NONE,MANUFACTURING,Contemporary observers explicitly noted Tunisian commerce and manufactures.,Contemporary observers explicitly noted Tunisian commerce and manufactures.,YES,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_trade_center,Trade Center,1,HIGH,TRADE_CENTER,DOMESTIC_REGIONAL,ENTREPOT_REEXPORT,OTHER,Tunis was increasingly commercial in the eighteenth century and functioned as a major Mediterranean market.,Tunis was increasingly commercial in the eighteenth century and functioned as a major Mediterranean market.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,https://www.cambridge.org/core/books/abs/sea-in-history-the-early-modern-world/les-ports-du-maghreb-a-lepoque-moderne/C8E93D4F023E97B301CF0783D1EF1ECD,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_university,University,1,HIGH,EDUCATION,DOMESTIC_REGIONAL,NONE,OTHER,"Zaytuna represented major pre-1776 higher learning; current technical-academy gate is a distribution issue, not grounds to erase it.","Zaytuna represented major pre-1776 higher learning; current technical-academy gate is a distribution issue, not grounds to erase it.",YES,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUN,Tunis,STATE_TUNISIA,Tunisia,building_wheat_farm,Wheat Farms,2,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/journals/annales-histoire-sciences-sociales/article/abs/esclaves-chretiens-et-esclaves-noirs-a-tunis-au-xviiie-siecle/B6D63DDA1CDEE63BFF2CE876BB6F3657,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ADANA,Adana,building_cotton_plantation,Cotton Plantations,1,MEDIUM,PLANTATION,DOMESTIC_REGIONAL,NONE,PLANTATION,Cotton was a long-established raw material in Ottoman textile circuits; Adana/Cilicia is retained only at a conservative level.,Cotton was a long-established raw material in Ottoman textile circuits; Adana/Cilicia is retained only at a conservative level.,NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ADANA,Adana,building_livestock_ranch,Livestock Ranches,1,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ADANA,Adana,building_port,Port,1,MEDIUM,PORT,DOMESTIC_REGIONAL,EXPORT_REGIONAL,OTHER,"Mediterranean coastal access and regional cabotage justify a modest port seed, not a major entrepôt.","Mediterranean coastal access and regional cabotage justify a modest port seed, not a major entrepôt.",YES,NONE,NO,,https://www.cambridge.org/core/journals/international-journal-of-middle-east-studies/article/abs/international-and-domestic-maritime-trade-in-the-ottoman-empire-during-the-18th-century/969BB1866B6A501B7F4BCB43D8A45BD6,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ADANA,Adana,building_railway,Regional Infrastructure,1,MEDIUM,INFRASTRUCTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.","A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ADANA,Adana,building_wheat_farm,Wheat Farms,1,MEDIUM,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,Cereal agriculture is a substantial market-oriented component of the regional economy; one conservative commercial-farm level represents surplus beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ALEPPO,Aleppo,building_food_industry,Food Industries,1,MEDIUM,MANUFACTURING,DOMESTIC_REGIONAL,EXPORT_REGIONAL,MANUFACTURING,"Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.","Urban milling, baking, oil/sugar or other food-processing trades are documented at a scale above household subsistence.",YES,NONE,NO,,https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ALEPPO,Aleppo,building_railway,Regional Infrastructure,2,HIGH,INFRASTRUCTURE,DOMESTIC_NATIONAL,EXPORT_REGIONAL,OTHER,"A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.","A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ALEPPO,Aleppo,building_textile_mill,Textile Manufacture,2,HIGH,MANUFACTURING,DOMESTIC_REGIONAL,EXPORT_REGIONAL,MANUFACTURING,Aleppo’s silk/textile sector revived from the second quarter of the eighteenth century with merchant-financed putting-out and large artisan employment.,Aleppo’s silk/textile sector revived from the second quarter of the eighteenth century with merchant-financed putting-out and large artisan employment.,NO,NONE,NO,,https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ALEPPO,Aleppo,building_tooling_workshop,Tooling Workshops,1,MEDIUM,MANUFACTURING,DOMESTIC_REGIONAL,NONE,MANUFACTURING,Large guild economy supports a conservative metal/tool workshop level without implying mechanized industry.,Large guild economy supports a conservative metal/tool workshop level without implying mechanized industry.,YES,NONE,NO,,https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ALEPPO,Aleppo,building_trade_center,Trade Center,1,HIGH,TRADE_CENTER,DOMESTIC_REGIONAL,ENTREPOT_REEXPORT,OTHER,Aleppo was a major long-distance caravan and Levant commercial node; one level is deliberately conservative.,Aleppo was a major long-distance caravan and Levant commercial node; one level is deliberately conservative.,NO,NONE,NO,,https://www.cambridge.org/core/journals/international-review-of-social-history/article/ottoman-guilds-in-the-early-modern-era/DBB9453C3BE34AEE2D4F8D3C9E390BAA,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
R3_MIDDLE_EAST_NORTH_AFRICA_CAUCASUS_CENTRAL_ASIA,TUR,Turkey,STATE_ANKARA,Ankara,building_livestock_ranch,Livestock Ranches,1,HIGH,AGRICULTURE_COMMERCIAL,DOMESTIC_REGIONAL,EXPORT_REGIONAL,COMMERCIAL_AGRICULTURE,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,Pastoral livestock production and animal trade are historically important enough to justify one conservative commercial ranch level beyond subsistence.,NO,NONE,NO,,https://www.cambridge.org/core/books/cambridge-economic-history-of-the-modern-world/ottoman-empire-17001870/959242AE1899EE1E65604E39DE555F80,,Demand/export tags synthesized conservatively from the supplied regional reason; no new historical research. | PROVENANCE_FILE=BUILD_START_1776_R3_RECOMMENDATIONS.csv
