Owner_TAG,Country,State_ID,State_Name,Current_Level,Road_PM,Canal_PM,Rail_PM,Passenger_PM,Infrastructure_Available,Infrastructure_Used,Current_Market_Access,Additional_Level_Needed,Historical_Connectivity_Exception,Evidence,Final_Target_Level,Final_Infrastructure_Available,Reason
OMA,Oman,STATE_OMAN,Oman,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,7.8,100.0_PROJECTED,0,NO,"One road level linking Muscat/coastal settlements to the interior. | No canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",3,12.0,Target satisfies usage 7.8 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OMA,Oman,STATE_SISTAN,Bampur,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OMA,Oman,STATE_ZANZIBAR,Zanzibar,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,2.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 2.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
ONT,Ontario,STATE_ONTARIO,Ontario,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
ORA,Oranje,STATE_VRYSTAAT,Transorangia,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,1.4,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 1.4 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
ORM,Orma,STATE_KENYA,Kenya,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OUA,Tagant,STATE_INNER_MAURITANIA,Inner Mauritania,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OUA,Tagant,STATE_MAURITANIA,Mauritania,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OUA,Tagant,STATE_TIMBUKTU,Timbuktu,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OVB,Ovambo,STATE_HEREROLAND,Hereroland,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OVB,Ovambo,STATE_SOUTH_ANGOLA,South Angola,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OVM,Ovimbundu,STATE_SOUTH_ANGOLA,South Angola,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OYO,Oyo,STATE_YORUBA_STATES,Yoruba States,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OZH,Orta Zhuz,STATE_AKMOLINSK,Akmolinsk,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OZH,Orta Zhuz,STATE_CHELYABINSK,Chelyabinsk,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OZH,Orta Zhuz,STATE_SEMIRECHE,Semipalatinsk,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
OZH,Orta Zhuz,STATE_SYRDARYA,Syrdarya,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,1.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAA,Paakintyi,STATE_NEW_SOUTH_WALES,New South Wales,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAA,Paakintyi,STATE_QUEENSLAND,Queensland,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAA,Paakintyi,STATE_SOUTH_AUSTRALIA,South Australia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAN,Punjab,STATE_PUNJAB,Punjab,6,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,21.0,16.5,100.0_PROJECTED,0,NO,Delhi–Lahore imperial trunk road | irrigation canals not counted as transport canals | Punjab lay on the old imperial trunk route linking Delhi and Lahore toward the northwest.,6,21.0,Target satisfies usage 16.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAP,Rome,STATE_LAZIO,Lazio,3,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,12.0,9.2,100.0_PROJECTED,0,NO,"Rome-centered roads supported administration and pilgrimage, but evidence for a broad engineered network at high level is insufficient. | No industrial canal network assigned.",3,12.0,Target satisfies usage 9.2 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAP,Rome,STATE_ROMAGNA,Romagna,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,5.0,100.0_PROJECTED,0,NO,"The Via Clementina was cut across the Apennines specifically to connect Ancona’s free port to the interior. | Bologna had urban canals powering silk mills, but this does not justify a separate state-scale industrial canal PM.",2,9.0,Target satisfies usage 5.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAP,Rome,STATE_UMBRIA,Umbria,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,2.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 2.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAR,Parma,STATE_EMILIA,Emilia,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,2.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 2.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAT,Mapuche,STATE_BUENOS_AIRES,Buenos Aires,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAT,Mapuche,STATE_PATAGONIA,Patagonia,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PAT,Mapuche,STATE_RIO_NEGRO,Mendoza,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PCO,Puerto Rico,STATE_PUERTO_RICO,Porto Rico,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,3.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 3.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PDI,Pedi,STATE_TRANSVAAL,Transvaal,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_ARMENIA,Armenia,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,4.5,100.0_PROJECTED,0,NO,"One Caucasus–Tabriz road level. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",2,9.0,Target satisfies usage 4.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_AZERBAIJAN,Baku,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,3.5,100.0_PROJECTED,0,NO,"One road level. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",1,6.0,Target satisfies usage 3.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_ELIZAVETPOL,Elizavetpol,0,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,3.0,0.0,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,0,3.0,Target satisfies usage 0.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_FARS,Fars,5,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,18.0,15.0,100.0_PROJECTED,0,NO,Two road-network levels for the Zand capital and Gulf route. | No transport-canal level recommended. | Shiraz lay on the Bushehr–Isfahan caravan axis with established caravanserais.,5,18.0,Target satisfies usage 15.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_IRAKAJEMI,Irak-i-Ajami,5,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,18.0,15.5,100.0_PROJECTED,0,NO,"One central-plateau road level. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",5,18.0,Target satisfies usage 15.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_ISFAHAN,Isfahan,4,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,15.0,12.5,100.0_PROJECTED,0,NO,"Two road-network levels for the national caravan nexus. | No transport-canal level recommended. | Safavid road/caravanserai systems linked Isfahan to Fars, Kerman, Khorasan and the north.",4,15.0,Target satisfies usage 12.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_KERMAN,Kerman,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.0,100.0_PROJECTED,0,NO,"One road level on Kerman’s caravan links to India, Isfahan and the Gulf. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",2,9.0,Target satisfies usage 6.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_KHORASAN,Khorasan,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.0,100.0_PROJECTED,0,NO,"One major caravan-road level. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",2,9.0,Target satisfies usage 6.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_LARISTAN,Hormuz,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,1.0,100.0_PROJECTED,0,NO,"One Gulf-interior caravan-road level. | No canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",1,6.0,Target satisfies usage 1.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_LURISTAN,Luristan,1,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,6.0,3.5,100.0_PROJECTED,0,NO,No prior historical transport row; gameplay capacity uses the least-modern road PM.,1,6.0,Target satisfies usage 3.5 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
PER,Persia,STATE_MAZANDARAN,Mazandaran,2,pm_traditional_road_network,pm_no_canal_network,pm_no_rail_network,pm_no_passenger_trains,9.0,6.0,100.0_PROJECTED,0,NO,"One road level across the Caspian-hinterland network. | No transport-canal level recommended. | A durable inter-urban caravan, pilgrimage, military or administrative corridor justifies one pre-rail regional infrastructure level; no railway PM is permitted.",2,9.0,Target satisfies usage 6.0 plus engine AI surplus 2; fixed capacity 3.0 per level; no rail or passenger service.
